"id","y"
1,0.443306160361946
2,0.688413585621329
3,2.64381854518411
4,-0.16230890236539
5,2.73096454772941
6,-0.712033553481014
7,3.50591519889972
8,6.09084477152102
9,2.6576288591733
10,2.63958153685457
11,3.78700375191674
12,-0.313320331801674
13,-8.11293511922681
14,2.16707991958712
15,1.71122374086409
16,6.36618715168726
17,-3.44768666269752
18,-1.42699252501831
19,1.4055671691062
20,6.23535604419068
21,3.30551615274854
22,1.51979150833013
23,3.9530397701618
24,1.07810016750488
25,1.06024552871603
26,1.84013842699582
27,3.23945757241969
28,3.14777263107099
29,0.596786357322135
30,5.34074654880846
31,1.50338039297161
32,-1.22375301390753
33,0.730670048705564
34,1.82303215140185
35,0.533832308852309
36,5.13461452696092
37,5.86948118035969
38,0.641663238438925
39,2.70886525580777
40,1.72781301723068
41,8.07318139105866
42,1.26875970603254
43,5.59023965128124
44,4.58037818426325
45,-0.656456218327725
46,0.686236821225928
47,-1.66486631007177
48,-3.15704685503609
49,-3.70014663417339
50,0.248425255365936
51,1.06643802715494
52,2.33682066194111
53,1.40924246536421
54,-2.49417240480357
55,6.34377659403691
56,2.16216215777585
57,5.05484790161257
58,1.20711669231394
59,2.38416989937719
60,5.09196631853451
61,8.91116412579174
62,5.97329033942984
63,3.36074159095745
64,3.75297973185676
65,2.23250791173562
66,2.88709839063286
67,0.719655425902999
68,-0.921570781585547
69,5.70311734426841
70,7.69125734573782
71,3.05637478280903
72,2.10045773128309
73,6.88962048271838
74,1.5537584578229
75,2.28004016258464
76,-2.59133262396178
77,5.30642541749004
78,-3.15490954778389
79,2.21841293115016
80,0.884406947218211
81,6.39342955158801
82,-2.6054138552054
83,0.210121970107443
84,2.47276068546205
85,-2.09409792429005
86,6.37616277049939
87,-4.55357243464147
88,0.787860585997257
89,4.19636923478294
90,-3.27759191380659
91,1.69941780096161
92,-3.52218800665484
93,1.91899527179582
94,3.07468291638862
95,3.3009176151322
96,2.26825032863485
97,-0.0935418018467302
98,2.88812215047919
99,1.43021429811634
100,3.51931093655385
101,2.29022716624017
102,2.44071538663913
103,-0.748723159528535
104,-4.87765113390368
105,-0.108388710477841
106,2.68798138415058
107,4.74318532052255
108,3.77647971542167
109,3.93245690364041
110,2.48337799544366
111,3.56720126837691
112,3.96954468424993
113,2.60786944745704
114,6.2739998512114
115,0.984882369687001
116,3.9076823089304
117,7.27938168130773
118,-1.75571808797743
119,2.76352045662213
120,5.24772850681768
121,2.77104118165551
122,-1.79308555059255
123,-0.619063779623688
124,1.96195331732199
125,-2.72067114766194
126,0.110212321341959
127,3.41133061447932
128,-2.68171280629177
129,6.19592067450805
130,4.36310852639075
131,2.03651861236512
132,9.01383479037349
133,6.53129938948166
134,0.778898630991065
135,1.46441139841489
136,3.24640456367363
137,-1.71104916389399
138,4.60932937855228
139,-4.3148474787092
140,-2.09047354517346
141,1.48287809718187
142,3.97873398410537
143,-1.49431737028412
144,5.88974598032398
145,1.37909314656616
146,4.90157586391672
147,4.67429437900508
148,1.4710285125888
149,3.29613115261427
150,0.717090587939725
151,-0.758465549865216
152,-2.05812974677768
153,-1.06519526313697
154,2.74607791781761
155,0.936416434560942
156,0.727952839718309
157,-3.01539234738571
158,6.47906991787199
159,-2.43249976386575
160,-0.341020461184563
161,2.9501065051854
162,2.12243841034789
163,3.66368317308037
164,-0.0564773131414709
165,2.00796601590037
166,4.77880514494855
167,3.11501822210014
168,-2.55153550165463
169,-1.41186870355591
170,-0.934842515805818
171,-0.0652491290752028
172,-2.25557969981544
173,5.2283134279612
174,1.98370720828986
175,3.76504940350897
176,1.4670844529916
177,-3.12083151641616
178,0.623897067641645
179,4.4180486724694
180,5.7161583413091
181,1.21692068704081
182,5.88777884425451
183,4.83495392860666
184,1.45391994051812
185,2.11430351240406
186,-2.38667898612602
187,-0.0757501418358398
188,5.89781758582074
189,-1.51353689549939
190,-0.691027391653504
191,3.20254042184517
192,-3.1066614009265
193,-4.82080553585283
194,7.25388699087345
195,3.00041948308102
196,1.20457627300956
197,0.368832565884616
198,2.11712886787623
199,-0.501708621018962
200,3.7087642571535
201,2.93000494089717
202,4.68690255719685
203,-2.19602416882886
204,2.94759849626112
205,4.30407966430432
206,-1.16099898947047
207,4.44673957736791
208,4.01259185280553
209,3.86909615179852
210,2.40391957594801
211,-4.83450347805958
212,1.81108617023806
213,2.07113033672503
214,3.48172519514319
215,-0.536531652238587
216,-0.940985596974489
217,3.16623238491846
218,-2.53246290214219
219,4.84638817300571
220,3.57598653508391
221,-1.87647581449371
222,5.02074249654661
223,-0.6642283538328
224,-0.165642170212848
225,4.30122893887042
226,1.06057164904561
227,-5.12307474730893
228,1.95233950633685
229,3.39786879057274
230,-4.81376045987067
231,3.79719052507204
232,3.80287149628948
233,1.44821674915955
234,1.56015499734635
235,0.654459781812976
236,3.71524433185303
237,1.26003584715421
238,-0.674564401635319
239,1.27539690231898
240,0.710538036031967
241,-1.85782599542865
242,3.83380151722403
243,4.01023389333593
244,2.70711190946052
245,7.52317384566724
246,8.43946145533701
247,1.78777909111638
248,-0.785742225743266
249,1.59120665650694
250,0.870859502025098
251,1.99671700480607
252,-0.651848251954599
253,0.927440211490282
254,6.14767743868438
255,2.29853577996876
256,2.27049222955626
257,-0.529555396465115
258,-3.94298242759088
259,-1.09809647619007
260,1.49491537820057
261,-3.13732737786858
262,-9.37540066589578
263,0.176752172139659
264,-3.69098646446882
265,3.36577431433212
266,-0.35398854575485
267,0.203611903191466
268,2.08568653730409
269,6.20185283863105
270,2.05412521398826
271,2.68896067693636
272,0.382399084664932
273,2.26738026743927
274,0.0103538742200223
275,5.67767579038832
276,2.20385021970555
277,-2.44565400356955
278,4.2133850684176
279,2.82798443695886
280,-0.254926272869669
281,1.41637726706449
282,1.60250776751298
283,-1.48711621758801
284,-0.655655898046493
285,1.70432673366116
286,-0.236207612819718
287,-2.99270355027186
288,3.01874459139203
289,3.90860403712828
290,3.34532392342732
291,3.80549173243591
292,3.58948946019458
293,6.46287746064078
294,-1.18061690422602
295,-0.330867963522158
296,-1.1539106618989
297,4.72890098093066
298,0.228509907454215
299,4.24942811386662
300,3.95382578232043
301,3.64835131364071
302,-3.52667479093251
303,0.651279339244682
304,-2.14353325642712
305,2.30326392750821
306,0.424944622914707
307,3.71588754339242
308,1.43010188165418
309,0.76749495902827
310,2.46964408151132
311,-1.80028645888256
312,0.223278954837144
313,2.06794631407633
314,0.694137127940985
315,5.09978322936984
316,3.59879755645672
317,0.809190822863714
318,-0.252903288691693
319,5.80045218553051
320,1.71039692045842
321,0.357783650056736
322,0.953407075079287
323,0.469813191673829
324,-0.468740177835286
325,1.29040880307296
326,-0.432924785436545
327,0.740260243917526
328,5.3039112155167
329,1.94689856792632
330,-5.82497669339752
331,-1.73306917191277
332,1.94887664253368
333,4.23569748579355
334,-1.36525498113917
335,-3.37122206321613
336,6.05656485299328
337,4.12442056863599
338,-0.951384414447155
339,5.55406182633637
340,4.75944906679287
341,0.421809494804057
342,3.41669249860357
343,1.19029179467742
344,-1.60885901752595
345,6.28944993228481
346,2.57140830413477
347,-0.360610720557718
348,5.04051473106061
349,1.338339168533
350,-1.49582735305919
351,1.5617774446002
352,0.80848672781487
353,-0.172377703912431
354,0.88666746743079
355,-0.324607818343073
356,3.4675349191382
357,-0.640079467690215
358,3.78995555240986
359,-2.78564593040918
360,3.03012567565656
361,1.03747386327281
362,1.42164678116125
363,-0.535307668020282
364,4.39554745941162
365,-0.346633594073179
366,1.76171382572848
367,4.36232347306874
368,-0.664347985569655
369,2.75559953684103
370,2.32033288847904
371,2.48043256585468
372,-0.699137479786422
373,5.33613608517791
374,-5.50894274200784
375,1.00675594432606
376,-3.63827864520186
377,1.56419185857118
378,2.80342080872311
379,-5.58626847144953
380,3.33787205198213
381,0.752903015965483
382,-0.265476228969309
383,5.87919578374611
384,1.94715201284699
385,-2.54949694996785
386,2.53298142186608
387,1.97292055306563
388,1.66706365702697
389,3.04017634752886
390,1.83256986993072
391,3.02777879181196
392,4.11090544224545
393,-0.870830344101174
394,-1.20452190321828
395,-1.97379487881752
396,8.47852531110711
397,0.264041298576051
398,1.89069313498281
399,4.71182564786703
400,3.38622441894627
401,-1.29645355526848
402,5.4223732922189
403,1.44355842962459
404,-1.47516118605685
405,4.65612137156691
406,2.94053593060091
407,1.06321972643907
408,1.08688023036237
409,4.95162343859535
410,-0.671965272005218
411,-2.08429652177009
412,2.91639041979543
413,3.2784840804584
414,-0.914316343600734
415,-5.26117485342217
416,3.38906145888108
417,3.88123858441837
418,5.196999165362
419,-0.122113517376951
420,-1.17232647130023
421,2.77520467480994
422,1.74965372175197
423,-0.0200847662582064
424,6.31849818420453
425,0.0779924777133522
426,4.71816213192446
427,-0.950510770156393
428,2.65413969376927
429,4.90162537172277
430,6.90811454811745
431,2.57217478547387
432,-0.923356162679465
433,1.2150412578053
434,0.923197011302906
435,5.2567705482473
436,-1.96703675215043
437,-0.464416300683441
438,1.56422684550961
439,0.890682166302607
440,1.81796290659553
441,-2.15499670725529
442,1.82499973281861
443,2.9347239566224
