"id","y"
1,1.51992701741144
2,0.672262955537855
3,2.57765308074587
4,-0.178158009987238
5,1.88269461156473
6,-0.115926968959273
7,3.45824262177062
8,5.43418286439627
9,3.5835739540483
10,2.81642714773362
11,3.24890500204528
12,-0.211764297245066
13,-7.04208266226536
14,3.219122023098
15,1.54769301044012
16,5.57686367544356
17,-2.8895084496018
18,-1.62713096894554
19,1.54212041176882
20,6.1997872131682
21,3.07860333510427
22,2.56722170688601
23,3.56158722838063
24,0.360016120666838
25,0.268335776250089
26,2.53605698972757
27,2.89723586976344
28,2.88334753999246
29,1.22127242723716
30,4.94366148184031
31,0.884818030022054
32,-1.49173481708704
33,1.13859911026867
34,1.23742662462529
35,1.12559483298997
36,3.85158365267615
37,5.078821437629
38,0.593133154546568
39,2.34786551030504
40,1.37439805002374
41,7.67497467902175
42,0.970875202599784
43,4.54656011478038
44,4.15429641903812
45,-0.498849004349245
46,0.261270777160399
47,-1.71176696498991
48,-2.51378341844422
49,-3.03457141201594
50,0.579614250611332
51,0.87539005915584
52,2.45938646753767
53,0.737762581193774
54,-2.8360054224646
55,5.0328182726494
56,1.80836711053679
57,4.49468541525083
58,1.85891373085056
59,2.54619615160313
60,5.1685696773278
61,7.93821043681648
62,5.2698752278493
63,3.08115306489763
64,3.76842572210618
65,2.35754251334342
66,2.30397044859823
67,1.64636064129914
68,-0.185731293457276
69,5.10462245161333
70,7.16109210601001
71,2.30297060355377
72,0.979942182659419
73,5.52940781818402
74,1.84723931511638
75,1.33064929212282
76,-2.02143016650547
77,4.81399809908244
78,-2.69930542867608
79,2.65169749297116
80,0.152128587174064
81,6.56039802457873
82,-2.18335499764587
83,1.40702138294489
84,2.97229635283307
85,-2.08553227173099
86,6.75732014435487
87,-4.19601715019882
88,1.15612132853073
89,4.43806123383797
90,-2.87362217372175
91,1.15695380725739
92,-3.0648906950851
93,0.729770133228509
94,2.84662841347542
95,2.24472259556963
96,2.93947409700806
97,0.0368911550469341
98,2.00988354109979
99,0.184298864213319
100,3.41701043202092
101,2.08070266665111
102,1.46763399045671
103,-1.08990067050053
104,-4.68847162899928
105,0.541704174313217
106,2.70989865479874
107,4.78813685977555
108,3.74401833403463
109,4.33388165834636
110,2.08095581414513
111,3.51059867428817
112,3.8301754998923
113,2.71997135360451
114,4.98835127609335
115,-0.220159415420114
116,4.38662570945059
117,6.95423073764265
118,-2.14786965114428
119,2.25398990496485
120,4.65912685191
121,2.93873789700848
122,-1.62482669990617
123,0.204849845506894
124,2.1831678279924
125,-1.69467485630462
126,0.3003483040966
127,2.03877983049567
128,-2.89447286311406
129,5.38906877312943
130,4.10049930121423
131,2.00746435539863
132,7.68631356105611
133,6.25113842195363
134,1.35783366207064
135,1.25297361843615
136,3.88734106476709
137,-1.0687558095035
138,4.04506046090087
139,-2.81498303421204
140,-1.27215977953849
141,1.64496341954752
142,4.24737910102024
143,-0.937545946791022
144,5.80326158555527
145,1.09586526866334
146,4.39460663930792
147,4.72229893476397
148,1.84271458410766
149,2.72954458654907
150,0.39024406702233
151,-1.12223854765107
152,-2.63272360350871
153,0.594487829625026
154,2.24258569104043
155,0.846603942028574
156,0.64225845374465
157,-2.74151300810401
158,7.43031318520117
159,-2.19479056112611
160,-0.34221482961263
161,1.8933805616939
162,2.07595918926033
163,3.9956356306372
164,-0.568879626388519
165,3.18660317053092
166,4.67625679728004
167,3.36428883791475
168,-1.06073611114596
169,-1.21866729841751
170,-0.247931596453205
171,0.0210947798113539
172,-1.80123754593871
173,4.88424560414327
174,1.86494472921245
175,4.72414324539982
176,0.813553801951541
177,-1.68764861805172
178,0.697201676191283
179,4.3007947181966
180,5.49589079815545
181,1.41515178395223
182,5.82128012609096
183,4.35070171976075
184,2.63853384254034
185,1.47186124643178
186,-1.88233093789332
187,-0.372734724366504
188,4.69732651193
189,-1.61406171555496
190,-0.586105166831802
191,3.88473243924984
192,-2.87498929953791
193,-2.863554436003
194,6.40796916445617
195,2.76336736587904
196,1.04051677904778
197,0.299503615906577
198,0.804182403696236
199,-0.997344457611128
200,3.59201441214129
201,2.17109188964212
202,3.47094421002881
203,-1.41737300347209
204,3.62594965754299
205,4.61741322595746
206,-0.586562402168225
207,4.47133975210296
208,4.27515198252725
209,3.46911083965609
210,2.62803467252074
211,-4.6396541298544
212,1.39045777243676
213,3.33281270048046
214,2.54494521013739
215,0.660349933442159
216,-0.209450108430846
217,3.82669527403106
218,-2.25226525494185
219,4.74240072485946
220,4.40309218558095
221,-2.20171483790817
222,5.33276010090056
223,-0.596639181232663
224,0.210416782481872
225,3.55353278941867
226,2.09469601512866
227,-4.61223682792666
228,2.57650316814653
229,3.62691171673045
230,-5.21829223737601
231,3.24210445815787
232,3.39429154095953
233,1.6763929826536
234,2.10372434187335
235,0.652533673079581
236,3.45991713652719
237,1.47167222163786
238,-0.308292788403708
239,2.08105931023863
240,1.04027409050739
241,-2.12194326922493
242,3.25996546919017
243,3.9342165528477
244,2.84478616552109
245,6.63810508602456
246,7.31084299737467
247,1.63443958077574
248,-0.567116615968961
249,2.26054994925279
250,0.0934989868138918
251,2.47426078733798
252,-0.0661813940484667
253,0.882066745519176
254,5.06751447807498
255,2.42562728616496
256,2.1336221868683
257,-0.521897847025778
258,-3.16472444137772
259,-1.17579832650378
260,1.23673511221215
261,-2.38184331400694
262,-8.0053151033983
263,0.782005519694008
264,-3.84382680535374
265,3.10421659128736
266,0.212041554087375
267,0.0693775086027853
268,2.88343554054412
269,5.37937574845625
270,1.29056723377361
271,2.66927041756471
272,0.565836552514647
273,1.80226582377665
274,0.434949744183392
275,4.60637970570475
276,2.03057417717151
277,-1.84303695345243
278,4.41840070147971
279,3.30836266902766
280,-0.384258371417379
281,2.11727865778263
282,0.760469255010119
283,-2.0318320728431
284,0.89028777847702
285,1.46116114898709
286,0.391745409988918
287,-2.71821202159667
288,3.07080301651078
289,3.76292304739435
290,3.63367477173204
291,3.8821501996202
292,4.08528814696725
293,6.03134276302997
294,-0.811530622238734
295,0.602739109525777
296,-0.530184230812251
297,3.87727028994285
298,0.207985105242751
299,3.80361093661522
300,3.9877540531732
301,4.21864948671759
302,-3.03269284519671
303,1.22505426512269
304,-1.55771676113051
305,1.50759215835834
306,1.32515764805113
307,3.53999313544235
308,1.36671751848858
309,-0.322870485807282
310,2.55169928520248
311,-0.4912660530626
312,-0.421751894418719
313,1.76934608361183
314,0.920830584086758
315,3.57883482069817
316,3.56348161973542
317,0.858635470145619
318,-0.337913560446646
319,5.65695295821423
320,1.48919649693631
321,0.550397200332062
322,1.26561290388489
323,0.26983755259443
324,0.0336883046191353
325,2.10451096893518
326,0.0891884919343426
327,1.77216121052694
328,5.39201211000397
329,1.77170408537227
330,-4.59506254174756
331,-1.49968797235845
332,2.15573698423664
333,3.86901790404667
334,-0.562754037222894
335,-2.24400714719425
336,5.05325745988493
337,3.82114510077045
338,-0.391079471585235
339,5.62524581811948
340,4.49302046492349
341,0.767239054826659
342,3.35850328767852
343,1.87822054493418
344,-0.592788563721534
345,5.74514600430523
346,2.33014078263241
347,0.281179031466848
348,5.51876864841111
349,2.04614908454792
350,-0.132087161578213
351,0.705781257369155
352,0.385515596301111
353,0.430635878650439
354,0.866039760020499
355,0.000602620936139567
356,2.29027306650506
357,-1.62772661189997
358,3.80936828527859
359,-1.96160644822526
360,2.26411371424693
361,0.964591635284907
362,1.81332115441617
363,0.173519700837301
364,3.40896063977569
